np_classifier_class,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
Flavones,282.09,290.9880671,0.969421196,4,0,48.67,3,3,10,4,0,18,0.166666667,0,0,0.738,1.963,0.118,16,0.66,0,1,0,0,-4.108308055,3.048829352,3.061729434,99.21693169,307.5470475,8.299945406,2.739808782,-4.629290215,-4.536068745,0.034143295,0.984266698,0.042928565,0.005567372,0.055575609,0.195078015,0.685126841,0.992740452,0.999587834,0.979205072,0.999051273,0.128919885,0.870392978,98.09644149,0.079454048,0.989635832,0.999999642,0.995557368,0.995676935,0.289258599,0.108111963,0.996704519,0.073531404,0.999751747,0.996592045,6.16E-05,0.03621706,0.003519518,0.58838129,0.585725486,6.240443167,0.804681962,1.588968101,3.975433592,4.72017877,4.368156582,0.140325487,0.49588564,0.867043018,0.615229726,0.505205095,0.736248255,0.45394963,0.822856307,0.463777661,0.977287054,0.697746217,0.483467162,0.355922699,0.103874728,0.294923186,0.144474566,0.86819154,0.058511868,0.137530655,0.437866777,0.968369246,0.436669469,0.098098561,0.477836013,0.871685266,0.078157693,0.212503001,0.779011428,0.706594825,0.375056326,0.874064803,0.735539615
Isoquinoline alkaloids,337.13,339.3963245,0.993322484,5,0,40.16,2,5,21,5,0,25,0.08,0,1,0.841,2.733,0.3,57.692,0.811,0,1,0,0,-4.867694279,3.260942213,3.10597741,174.7547822,343.1342674,9.863231013,6.602219641,-4.825842458,-4.752317859,0.161914945,0.097304963,0.556908965,0.000873268,0.141475201,0.00790894,0.863224745,0.760932624,0.880457759,0.077528328,0.998274446,0.827029586,0.923399687,90.04603114,0.029432098,9.01478452,0.998962879,0.980353773,0.944576561,0.990081131,0.612799704,0.999565899,0.989147067,0.999655962,0.998559535,0.358320534,0.999239326,0.993783593,0.019011766,0.876164019,4.848227506,1.415992303,2.00906986,4.257655157,6.037619022,5.142869251,0.647333086,0.655729234,0.929960251,0.846108079,0.789176106,0.876683772,0.566520989,0.916499317,1.88E-06,0.083919927,0.928293109,0.77283287,0.912435293,0.682635784,0.676730871,0.816999376,0.97769165,0.276148558,0.523870766,0.645848453,0.991026461,0.542987823,0.323963583,0.108369343,0.609107316,0.038344983,0.000511779,0.587934673,0.273179382,0.305061072,0.858958542,0.86082828
Flavonols,432.11,404.3569108,1.06863513,10,6,170.05,3,4,10,10,0,24,0.125,5,0,0.348,3.883,0.286,87.63,2.075,0,0,1,0,-3.997071773,1.162583028,0.936335634,294.3967474,395.5566174,7.12542751,3.447689927,-6.234021367,-5.04484608,0.997036099,8.86E-05,0.847799659,0.028125882,0.167596638,0.827435613,0.998177962,0.084749423,0.965560257,0.913680553,0.363684058,8.18E-05,0.839760542,86.10228807,-0.069496372,13.43030173,8.92E-05,0.041045804,6.72E-07,0.000219525,0.00017899,0.436901391,1.90E-05,0.28181836,0.307067722,0.000200486,0.010618743,5.19E-10,0.999687076,0.686468422,3.350843917,2.533519663,0.74424326,3.380930468,4.837159334,4.026818284,0.060346905,0.511041164,0.654658675,0.604491293,0.43764475,0.729528546,0.380997777,0.40880236,0.000318343,0.869423985,0.305532247,0.45492658,0.073957317,0.526319981,0.022244159,0.0179106,0.952329755,0.050773852,0.227583319,0.876251698,0.717811942,0.482909083,0.025109986,0.317702174,0.989873052,0.797564268,0.006167686,0.669317782,0.156959504,0.030655079,0.93667841,0.526723444
Isoquinoline alkaloids,311.15,324.5030302,0.958850831,4,0,38.77,2,4,11,4,0,21,0.095238095,1,1,0.841,4.004,0.421,100.519,1.616,0,0,0,0,-2.673700436,2.214320551,1.956235825,149.1354139,275.1591805,8.895991074,7.780138611,-4.87744454,-4.752654436,0.005720854,0.20464547,0.685446739,0.009453773,0.022920132,0.361491144,0.882620692,0.031168777,0.144360945,0.14060235,0.99258101,0.996127427,0.884176135,53.12810207,0.280062633,41.47080789,0.000177955,0.895727575,0.001033022,0.930110097,0.000944615,0.001235552,0.001764284,0.104076639,0.0008704,0.991130829,0.427753836,0.757468641,0.173429817,0.860732734,11.49162883,2.741907741,1.644400322,4.285538,5.601999324,5.013664424,0.193060398,0.493201166,0.107470863,0.553678274,0.569919705,0.542073607,0.448843122,0.803524852,0.185113311,0.673916042,0.807384431,0.448214173,0.713537216,0.367932916,0.184927076,0.14939566,0.38029182,0.045287549,0.020633169,0.344714493,0.311075062,0.310610175,0.100806095,0.187952414,0.106046028,0.018431986,0.004855576,0.786178052,0.145260736,0.194179773,0.083461307,0.671779871
Isoquinoline alkaloids,299.15,303.9235039,0.984293732,4,1,41.93,1,5,0,4,0,22,0.045454545,5,1,0.798,5.161,0.556,123.429,2.269,0,0,0,0,-1.720248609,0.897402719,0.990834957,158.859203,283.0339445,10.37494781,8.54042652,-4.059853124,-4.639694398,0.040052217,0.026846601,0.62712127,0.001143098,0.026372075,0.093518794,0.242962122,0.010449001,0.077421248,0.052055303,0.700453758,0.998124182,0.837069988,19.61822114,0.463052919,74.46731418,2.52E-05,0.076183639,0.001480737,0.99993813,0.000240056,0.903392553,0.162429303,0.972984016,0.005836573,0.467983603,8.24E-05,0.997850418,9.57E-05,0.410079896,15.61903071,3.698887863,0.988589133,3.527075998,5.214533239,4.339385986,0.261659116,0.480598032,0.100087367,0.533413172,0.598812997,0.65384984,0.232513502,0.549000263,0.000288618,0.113949299,0.853650272,0.537736475,0.616615474,0.770985246,0.171005547,0.267103136,0.491111755,0.042575769,0.058032114,0.315588385,0.005807874,0.068679027,0.000416138,0.0007532,0.026836118,0.000150173,4.67E-06,0.000861303,0.003983676,0.002063814,0.000198558,0.007173414
Flavonols,346.07,326.1489749,1.061079527,8,4,129.59,3,3,10,8,0,18,0.166666667,0,0,0.532,2.623,0.118,20,1.573,0,0,0,0,-3.59741875,1.777750731,1.813135807,267.6520671,355.2824211,7.213428506,4.420261836,-5.146094174,-4.794887316,0.27636832,0.097138025,0.072560407,0.034402251,0.471524417,0.894167148,0.998944705,0.325636148,0.952069342,0.918134749,0.687492311,0.016850758,0.908452213,96.57369944,-0.605377755,3.889208294,0.972075343,0.990920782,0.021010995,0.012016224,0.089740448,0.045968883,1.99E-06,0.956591606,0.985511065,0.000176753,0.012969898,4.86E-08,0.998387814,0.981840193,7.553352449,1.360858967,1.006134154,3.634670491,4.51315659,4.170991874,0.058138855,0.576322258,0.68139571,0.493211478,0.406189114,0.583592296,0.951444268,0.610826969,0.498350352,0.990425646,0.559969902,0.352719486,0.027762307,0.286461204,0.082141243,0.031113397,0.812859535,0.03138458,0.59145385,0.36793986,0.980528533,0.197774753,0.225239128,0.739670515,0.585380673,0.320835829,0.10469877,0.798559785,0.057020329,0.854668498,0.990776718,0.834739387
Flavonols,344.09,334.6547332,1.028194034,7,2,98.36,4,3,10,7,0,18,0.222222222,0,0,0.751,2.365,0.167,19,1.272,0,0,0,0,-3.587669461,2.304594335,2.403010473,217.62833,337.4504905,7.25063439,5.047066758,-5.109949997,-4.764158138,0.286105901,0.915448725,0.246621773,0.029331088,0.040612042,0.125066638,0.976006109,0.335549355,0.957294822,0.949798822,0.993742287,0.014184836,0.900000513,97.95740176,-0.551210105,1.576985966,0.300407857,0.685762107,0.117882088,0.213537842,0.398631096,0.051005244,2.48E-05,0.397587776,0.626012921,0.023548219,0.011278584,4.80E-05,0.982527912,0.812631428,6.857741405,1.155903371,1.191547711,3.752847535,4.500900536,4.099461881,0.104114413,0.50938338,0.676421463,0.415548146,0.413965315,0.538253665,0.64382875,0.771963179,0.457373172,0.978421807,0.561762154,0.438043892,0.271088213,0.148605987,0.192405745,0.090275928,0.675999105,0.061347183,0.15480423,0.504813135,0.983944356,0.675794482,0.137364835,0.934478283,0.992724121,0.949923396,0.123747654,0.9440611,0.985083103,0.470624447,0.998593867,0.990843952
Flavones,374.1,360.7409454,1.037032266,8,2,107.59,5,3,10,8,0,18,0.277777778,0,1,0.702,2.669,0.211,20,1.394,0,0,0,0,-2.949134245,2.252627941,2.145609687,163.2724314,290.6832111,6.728867747,6.014240615,-5.16159202,-4.77286637,0.131032914,0.259855241,0.124742992,0.003168166,0.057152212,0.079968274,0.8762502,0.845097363,0.988888204,0.399952471,0.843200326,0.534622014,0.994317591,97.11473862,-0.473644308,2.353921003,0.999754488,0.972569466,0.881694198,0.006720105,0.378844112,0.99369967,0.005973053,0.99936372,0.445591897,0.351214975,0.137491077,0.002403238,0.231047899,0.755619764,3.951326298,1.036179025,1.096310483,3.526159715,4.707410862,3.836302967,0.084577888,0.539308846,0.588020682,0.417392731,0.436244428,0.43581441,0.699059665,0.718688607,0.207827434,0.934862792,0.834902763,0.422789127,0.284350604,0.180627212,0.326751649,0.222683668,0.309822887,0.177942052,0.29754284,0.540489256,0.955182135,0.073052064,0.03500066,0.375528783,0.228092968,0.02367763,0.054627649,0.830465198,0.228155658,0.829646647,0.997495413,0.941184998
Flavones,594.15,591.0001292,1.005329729,10,2,137.8,7,6,10,10,0,36,0.194444444,0,0,0.215,2.939,0.118,36,0.874,0,0,1,1,-6.554846441,3.442980119,4.609535564,271.5098418,453.7867961,8.265859466,2.01893563,-5.020076329,-4.717808685,0.002849074,0.954762816,0.142411396,0.039080501,0.088659883,0.439570069,0.980379386,0.998484075,0.999941349,0.993224263,0.998890698,0.00018435,0.858044028,96.48074702,-0.005361044,2.447984378,0.999990106,0.894766808,0.581551313,0.000124149,0.009013824,0.989337444,0.858751535,0.999944448,0.999549925,0.00065793,0.072301827,1.44E-08,0.999994516,0.924414814,3.071386539,1.143318584,1.419332114,4.627149371,5.585885063,5.113498977,0.165562347,0.4734779,0.998262823,0.80494082,0.547822118,0.955335081,0.091617554,0.925183892,0.001429621,0.946704209,0.919238448,0.494853139,0.024678372,0.082945764,0.207641646,0.093571119,0.984956443,0.182150692,0.454629093,0.848237395,0.999786437,0.574993372,0.554312408,0.853175402,0.982711732,0.455390304,0.121208757,0.986985743,0.931092799,0.944293082,0.999622941,0.996675849
Anthraquinones and anthrones,254.06,256.3960967,0.99088872,4,1,63.6,1,3,14,4,0,18,0.055555556,0,0,0.723,1.913,0.067,34,0.864,0,1,0,0,-5.270224766,3.145320496,3.221851132,187.104129,361.9394144,8.177844415,2.617912383,-4.809430658,-4.708154057,0.298679918,0.994342566,0.029694954,0.347113192,0.002862453,0.311831772,0.791421533,0.996566892,0.999206603,0.273591906,0.567559183,0.012856944,0.216417894,98.27034274,-0.425557295,1.273634589,0.999473989,0.921002209,0.34369716,0.096480161,0.051194999,0.001226388,0.01019832,0.000178693,0.0129978,0.001949296,0.005095489,0.001357368,0.958798647,0.860351682,1.433435552,1.983588691,1.656239336,4.222258701,5.375178985,4.936589409,0.106781654,0.606852412,0.898147881,0.869895518,0.439656913,0.340696692,0.762095153,0.855328679,0.020421613,0.987886429,0.81058687,0.677277744,0.437615156,0.29521355,0.702124119,0.465446889,0.516724229,0.148640633,0.621880651,0.433603823,0.992645025,0.237569615,0.032179847,0.498409212,0.89620465,0.275949001,0.007551474,0.928030431,0.635449767,0.24130486,0.9892658,0.811369777
Cinnamic acids and derivatives,182.06,180.278939,1.009879473,4,1,55.76,3,1,6,4,0,7,0.428571429,0,0,0.714,1.925,0.222,7,0.714,0,0,0,1,-1.996143163,1.301117377,1.072278866,96.04289656,288.5342603,6.703199415,4.939657641,-5.118731601,-4.832142693,0.029183319,0.741125464,0.201268867,0.05255115,0.121043682,0.065095127,0.667561889,0.966548324,0.971119165,0.817068517,0.713359892,0.534509361,0.85619396,80.58599415,-0.464513969,16.56388027,0.9927665,0.38347283,0.756935298,0.981530249,0.178735331,0.75417304,0.252973139,0.728456616,0.175272271,0.002724689,0.001778481,0.033427544,0.497892231,0.814741492,7.719682645,1.883230973,0.686025007,3.217922611,4.107700319,3.544423571,0.074234582,0.476496249,0.261383235,0.490591884,0.293783814,0.287829667,0.63819021,0.629842937,0.970278203,0.994952559,0.809501529,0.372208893,0.440342635,0.161164463,0.243179068,0.212786302,0.098152392,0.078608185,0.097701482,0.193030298,0.000477677,7.32E-06,1.71E-05,1.55E-06,0.000153787,2.11E-06,5.11E-07,0.007222339,7.94E-06,0.02122549,0.001495017,0.008984193
Flavones,360.08,343.4449602,1.048435825,8,3,118.59,4,3,10,8,0,18,0.222222222,0,0,0.608,2.593,0.167,20,1.418,0,0,0,0,-4.174864141,2.122607002,2.016653399,232.9346547,352.6493123,6.95416503,3.676782044,-5.192470539,-4.803927425,0.214702532,0.35397765,0.138994962,0.023568511,0.210503638,0.426327705,0.979523385,0.980001032,0.999285519,0.9957546,0.887745857,0.007747438,0.988363743,95.93197798,-0.468068071,4.544249744,0.999213338,0.332349181,0.609835029,0.192645624,0.2589764,0.895471036,0.000460285,0.97653836,0.36290431,0.019886123,0.006101679,2.62E-06,0.917039335,0.297082752,8.152941196,1.671099105,0.996158489,3.485046379,4.397260828,3.88120867,0.07005278,0.515723407,0.698877692,0.431904346,0.405923605,0.527277172,0.801222444,0.640814245,0.136486515,0.950738132,0.806115568,0.403373718,0.135155842,0.181657672,0.253183484,0.155488133,0.539820731,0.130065247,0.401507199,0.560038924,0.974373221,0.378263086,0.236400723,0.596385479,0.2151144,0.252865404,0.048289612,0.846360803,0.424303055,0.92862916,0.974966407,0.948138475
Flavones,316.06,300.0627628,1.053312971,7,4,120.36,2,3,10,7,0,18,0.111111111,0,0,0.535,2.584,0.062,19,1.635,0,0,0,0,-3.925697803,1.933240924,2.059946532,304.6289472,379.5497699,7.604676122,3.567531548,-5.109116453,-4.803087949,0.34946534,0.010388172,0.188710213,0.017830551,0.79971379,0.960208565,0.989614288,0.830008924,0.980620027,0.898853898,0.300645113,0.050601527,0.92025584,97.56491995,-0.512640539,2.255244849,0.999902606,0.00511007,0.048684586,0.000108907,0.00361094,0.876947343,0.00732901,0.97876966,0.893940389,5.90E-05,0.754238427,1.18E-08,0.779377997,0.749687374,6.247915915,1.779330532,1.142487981,3.682427815,4.443195265,4.019833387,0.043644655,0.543334603,0.760604024,0.605093002,0.481848925,0.747029722,0.901807606,0.553054631,0.14407061,0.992279291,0.787715614,0.347774416,0.016377717,0.209752262,0.073541768,0.034317642,0.954692483,0.047433183,0.695330501,0.552992523,0.984344244,0.413011342,0.29820931,0.503346205,0.729281187,0.684558868,0.378980309,0.920982122,0.143108979,0.948018491,0.991497934,0.839676321
Flavones,316.06,300.0627628,1.053312971,7,4,120.36,2,3,10,7,0,18,0.111111111,0,0,0.535,2.482,0.062,19,1.414,0,0,0,0,-4.258796243,1.946216337,1.954134038,306.410035,389.6733371,7.304765463,2.698979722,-5.076425407,-4.772623596,0.490804702,0.022234906,0.031355798,0.15188098,0.941344779,0.982300026,0.998619362,0.996061981,0.999616981,0.991651952,0.309095442,0.002558278,0.982433856,95.89830057,-0.381960845,4.826311596,0.991476357,0.00518471,0.001414442,2.92E-05,0.000456481,0.020398151,3.38E-05,0.714931846,0.939664125,1.08E-06,0.060315844,1.85E-10,0.965221763,0.208584562,12.03605435,1.802645936,0.982660604,3.514499274,4.571385976,4.27654228,0.073008403,0.582124531,0.798524618,0.566236198,0.430881023,0.721639395,0.942355335,0.594824851,0.337733299,0.993135571,0.640524685,0.345961124,0.022971857,0.282983035,0.075945675,0.028887449,0.919752181,0.026000626,0.66686213,0.427488118,0.984501243,0.357778311,0.370883584,0.55825913,0.338947117,0.870129585,0.151666313,0.964659631,0.130667403,0.967065632,0.959285915,0.790302575
Flavonols,318.04,291.5570045,1.090832994,8,6,151.59,1,3,10,8,0,18,0.055555556,0,1,0.371,2.686,0,20,1.655,0,0,0,0,-3.665111274,1.153801762,1.237809833,372.8691142,414.2083708,6.25715492,0.133680604,-5.849423978,-4.916600808,0.788762569,0.046097286,0.00864495,0.296291351,0.732278019,0.994558362,0.998970522,0.971278191,0.999050558,0.99247086,0.114669353,0.000216675,0.919209242,97.51045102,-0.755503734,2.810891251,0.901756227,0.04468248,3.25E-05,1.12E-05,0.034567051,0.012461144,1.41E-08,0.817300916,0.996887743,2.98E-08,0.004637479,1.93E-12,0.994323134,0.964160144,12.51859086,1.917297014,1.006047072,3.658595856,4.521685794,4.189321306,0.053587534,0.727417648,0.826529622,0.616789162,0.397865504,0.705211222,0.997001112,0.456903934,0.550259352,0.997349858,0.473728597,0.319767743,0.001641788,0.607386529,0.02130216,0.004927054,0.967646837,0.005090205,0.932792425,0.268237323,0.97390604,0.168161616,0.263073325,0.661040366,0.675851941,0.836551726,0.438671827,0.928718507,0.060839586,0.927811861,0.991076112,0.80426234
Flavones,448.1,413.1471377,1.084601487,11,8,201.28,3,4,10,11,0,24,0.125,5,0,0.247,4.072,0.286,91,2.014,1,0,1,0,-3.673963451,0.725896391,-0.124003517,257.6206642,397.6462092,4.744992832,5.066875608,-6.265120249,-4.939420932,0.994880438,8.95E-07,0.511387944,0.747874618,0.947532427,0.999471809,0.999662828,0.004340448,0.909599721,0.471627384,0.005242667,0.006091872,0.95201987,83.31883247,-0.016384552,14.61276403,5.58E-06,4.66E-05,1.16E-10,6.39E-05,8.93E-08,0.966145873,7.05E-08,0.008218441,0.00760148,4.12E-05,0.01983209,6.22E-13,0.285344183,0.010320571,4.688689735,2.944258691,0.555532015,2.990742855,4.597915975,3.815667217,0.015706509,0.371019691,0.902871132,0.744672656,0.462113559,0.624398708,0.876129031,0.35187757,2.49E-05,0.785417259,0.277842015,0.463106185,0.005645762,0.834227264,0.021318948,0.015583844,0.952121675,0.056181669,0.5705477,0.589116335,0.129038334,0.242960647,0.054274332,0.018900583,0.257810593,0.078880474,0.000361926,0.632528901,0.00148098,0.134167016,0.166306317,0.084569141
Anthraquinones and anthrones,282.09,290.9880671,0.969421196,4,0,52.6,2,3,14,4,0,18,0.111111111,0,0,0.725,2.03,0.176,36,0.595,0,1,0,0,-5.715370921,3.414960818,3.525320072,164.7925079,341.2062464,9.30144035,3.247042673,-4.673358623,-4.718518345,0.035454489,0.993893027,0.104050875,0.411393404,0.255981922,0.815411508,0.957308624,0.982675433,0.9924981,0.180479005,0.990098417,0.007985599,0.828200936,97.22317399,0.586429682,2.470412614,0.999532938,0.890618861,0.002473515,0.003004617,0.752161384,0.000262237,0.028605741,0.000134725,0.908035994,0.055878922,8.37E-05,2.59E-07,0.991659939,0.010349411,8.091747223,0.588298366,1.731498313,4.262468636,5.054899881,4.865004343,0.196236745,0.630215943,0.941515148,0.873465061,0.488613367,0.342147589,0.76933378,0.925203085,0.003361505,0.969372332,0.664250016,0.782487273,0.769530118,0.365307301,0.892509758,0.547953427,0.573231816,0.162524343,0.42096588,0.448338926,0.996669352,0.439024031,0.01654675,0.48670733,0.998135805,0.674699903,0.004251927,0.946038425,0.823174775,0.047759589,0.995093822,0.879431069
Flavones,564.15,517.4412858,1.090268627,14,8,228.97,7,5,10,14,0,29,0.24137931,8,1,0.164,4.627,0.423,115.054,2.259,1,0,1,1,-3.482374235,0.696686486,-0.064187507,242.6367867,372.0484419,4.961181411,4.741461426,-6.610535967,-4.878387882,0.999875784,5.82E-07,0.817552269,0.958398432,0.969294097,0.999167873,0.999896781,0.010037963,0.921745121,0.600421607,0.008232352,0.00054221,0.877810121,79.56073387,-0.042637519,19.25358865,3.52E-09,6.41E-10,4.73E-12,3.09E-07,3.69E-10,0.285771012,1.33E-08,2.18E-05,0.020435195,5.13E-07,7.84E-10,3.49E-18,0.228549927,2.77E-06,1.814338675,2.845892028,0.315468996,2.65529033,4.477668866,3.504050654,0.025805468,0.165987745,0.766106546,0.839482009,0.173934594,0.297229558,0.709615052,0.60758549,2.25E-07,0.15449968,0.056373533,0.456133842,0.028633682,0.883794487,0.029860692,0.045153793,0.913793325,0.083340868,0.07528697,0.829900861,0.022674493,0.855996668,0.01640447,0.028876053,0.948272705,0.134835288,2.67E-05,0.487422854,0.055408362,0.001399262,0.15612264,0.168223321
Flavonols,318.04,291.5570045,1.090832994,8,6,151.59,1,3,10,8,0,18,0.055555556,0,0,0.293,2.726,0,20,1.773,0,0,0,0,-3.588868835,1.139327498,1.264295221,362.2876543,407.1518668,6.193744366,0.510478417,-6.136483646,-4.949548506,0.8405146,0.00287512,0.004764412,0.207240045,0.88924849,0.997534188,0.999536094,0.97767514,0.999384165,0.964736223,0.02050118,0.000263992,0.936405063,98.52682303,-0.8361925,1.495122278,0.982766151,0.013906609,0.000549977,6.76E-06,0.049457606,0.006080691,8.36E-05,0.220942348,0.864140511,9.38E-08,0.000828909,2.03E-11,0.935123026,0.890795529,12.4599074,2.058903777,1.029001038,3.795287046,4.589045564,4.121623987,0.031454027,0.504247069,0.858423948,0.635610998,0.463759333,0.606885493,0.954489768,0.422648072,0.153492659,0.994900823,0.569838107,0.344921947,0.002096126,0.301653147,0.038892619,0.012435539,0.945422471,0.018695969,0.810482562,0.296650618,0.97431469,0.256673247,0.310442448,0.631083071,0.848564804,0.784552813,0.606723249,0.931922913,0.318657488,0.94875598,0.991080582,0.727047503
Cinnamic acids and derivatives,120.06,136.612273,0.878837585,1,1,20.23,1,1,6,1,0,7,0.142857143,0,0,0.601,1.863,0,5,0.864,0,0,0,1,-0.956179456,1.98018975,1.992716447,74.91301823,239.6323278,9.841362387,5.788797989,-4.785946871,-4.740851398,0.321074814,0.226972848,0.142270163,0.022821188,0.475621879,0.5922001,0.783946991,0.738395989,0.857934654,0.695679426,0.678629041,0.156288043,0.373747975,84.24601998,0.263718197,14.84473203,0.829567015,0.139489561,0.262651771,0.238958955,0.129680201,0.770186782,0.099739477,0.993368685,0.909475505,0.001635654,0.4533571,0.068056323,0.985859811,0.609002173,12.84531829,1.318768178,1.352813073,3.421543986,4.164013386,3.870737565,0.108584724,0.709006011,0.121642768,0.523284972,0.500701606,0.233955517,0.965681732,0.578102887,0.99802953,0.999112308,0.61223191,0.319300592,0.793471992,0.232492104,0.109153569,0.089186579,0.245391369,0.034662034,0.236764267,0.206826702,0.000358133,1.78E-05,1.13E-05,7.44E-06,0.006633608,0.002213656,1.49E-05,0.914658725,5.92E-06,0.003443779,0.003617632,4.94E-05
